mean_energy_wh,std_energy_wh,ci95_energy_wh,mean_carbon_gco2,std_carbon_gco2,ci95_carbon_gco2,mean_sla_violation,std_sla_violation,ci95_sla_violation,mean_re_used_wh,mean_inference_ms,mean_reward,n_episodes,composite_energy,method,milp_gap_pct
6974.490351315683,161.6875079933488,44.817490667418404,8.549726239493632,4.57877907383245,1.2691728072034982,16.961319785066085,13.059608359414518,3.619938751188351,6607.556081350525,1.7236483599999275,-0.29390975158159643,50,6975.345323939632,MILP,0.0
6608.490351315683,202.0126597254145,55.99505245832949,9.248638673570076,14.470055248753138,4.010894682690636,16.222026262939448,10.94744110810325,3.0344758589186305,6312.944449849816,1.7560008400008087,-0.27782708140499035,50,6609.41521518304,NSGA-II,-5.246050077272973
8568.490351315682,555.1146601866628,153.86993349718966,94.25313394042848,52.24340972748766,14.481134361920594,8.738444043446478,3.178034382707712,0.8809061878397976,7787.89327660385,1.734736699999928,-0.39221265456563315,50,8577.915664709724,RenewableGreedy,22.97478141003305
7649.490351315683,186.8858079264792,51.802103060197304,96.39904287723331,34.15733804957259,9.467931061956548,6.421490582135453,2.2792454929199635,0.6317746180607718,7102.180169983487,1.7431616599989752,-0.35088816394437555,50,7659.130255603407,EnergyGreedy,9.802882866845327
7649.490351315683,186.8858079264792,51.802103060197304,96.39904287723331,34.15733804957259,9.467931061956548,6.421490582135453,2.2792454929199635,0.6317746180607718,7102.180169983487,1.7476266199989254,-0.35088816394437555,50,7659.130255603407,SLAPriority,9.802882866845327
7092.490351315683,171.4480258259513,47.522968179569986,6.814683511044585,3.7353278122821,1.0353800453995985,17.79117101710888,11.75777825184346,3.259089855557958,6688.207279120573,17.813400920000788,-0.29891243652535576,50,7093.171819666788,Carbon-SLA-Net,1.6891851264018587
