Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,Poland,Poland,PL,404.1,459.09,44.61,44.47,entsoe.eu,false,""
2025-01-01T01:00:00.000000,Poland,Poland,PL,406.7,462.03,44.17,44.03,entsoe.eu,false,""
2025-01-01T02:00:00.000000,Poland,Poland,PL,414.49,470.74,43.01,42.83,entsoe.eu,false,""
2025-01-01T03:00:00.000000,Poland,Poland,PL,433.63,491.45,40.55,40.33,entsoe.eu,false,""
2025-01-01T04:00:00.000000,Poland,Poland,PL,440.3,498.53,39.58,39.35,entsoe.eu,false,""
2025-01-01T05:00:00.000000,Poland,Poland,PL,451.98,511.13,38.17,37.9,entsoe.eu,false,""
2025-01-01T06:00:00.000000,Poland,Poland,PL,460.72,520.31,36.91,36.72,entsoe.eu,false,""
2025-01-01T07:00:00.000000,Poland,Poland,PL,432.66,490.89,40.65,40.47,entsoe.eu,false,""
2025-01-01T08:00:00.000000,Poland,Poland,PL,445.75,506.03,38.8,38.57,entsoe.eu,false,""
2025-01-01T09:00:00.000000,Poland,Poland,PL,437.86,497.21,40.13,39.97,entsoe.eu,false,""
2025-01-01T10:00:00.000000,Poland,Poland,PL,431.37,490.34,40.91,40.76,entsoe.eu,false,""
2025-01-01T11:00:00.000000,Poland,Poland,PL,437.51,496.39,40.16,40.05,entsoe.eu,false,""
2025-01-01T12:00:00.000000,Poland,Poland,PL,426.13,483.51,41.34,41.22,entsoe.eu,false,""
2025-01-01T13:00:00.000000,Poland,Poland,PL,390.2,443.17,46.38,46.24,entsoe.eu,false,""
2025-01-01T14:00:00.000000,Poland,Poland,PL,394.47,446.78,46.05,45.91,entsoe.eu,false,""
2025-01-01T15:00:00.000000,Poland,Poland,PL,357.35,406.92,50.85,50.69,entsoe.eu,false,""
2025-01-01T16:00:00.000000,Poland,Poland,PL,351.9,400.68,51.75,51.58,entsoe.eu,false,""
2025-01-01T17:00:00.000000,Poland,Poland,PL,351.63,400.0,52.01,51.87,entsoe.eu,false,""
2025-01-01T18:00:00.000000,Poland,Poland,PL,355.49,403.9,51.54,51.42,entsoe.eu,false,""
2025-01-01T19:00:00.000000,Poland,Poland,PL,354.55,403.23,51.67,51.54,entsoe.eu,false,""
2025-01-01T20:00:00.000000,Poland,Poland,PL,381.93,433.69,47.69,47.58,entsoe.eu,false,""
2025-01-01T21:00:00.000000,Poland,Poland,PL,393.46,446.12,45.98,45.94,entsoe.eu,false,""
2025-01-01T22:00:00.000000,Poland,Poland,PL,379.1,430.3,48.42,48.42,entsoe.eu,false,""
2025-01-01T23:00:00.000000,Poland,Poland,PL,411.31,465.17,44.0,44.0,entsoe.eu,false,""
2025-01-02T00:00:00.000000,Poland,Poland,PL,400.74,454.44,45.07,45.07,entsoe.eu,false,""
2025-01-02T01:00:00.000000,Poland,Poland,PL,418.8,474.12,42.7,42.7,entsoe.eu,false,""
2025-01-02T02:00:00.000000,Poland,Poland,PL,413.71,468.95,43.42,43.42,entsoe.eu,false,""
2025-01-02T03:00:00.000000,Poland,Poland,PL,403.47,457.91,44.75,44.72,entsoe.eu,false,""
2025-01-02T04:00:00.000000,Poland,Poland,PL,388.09,440.83,46.84,46.8,entsoe.eu,false,""
2025-01-02T05:00:00.000000,Poland,Poland,PL,394.87,446.97,46.42,46.39,entsoe.eu,false,""
2025-01-02T06:00:00.000000,Poland,Poland,PL,426.99,480.07,42.88,42.86,entsoe.eu,false,""
2025-01-02T07:00:00.000000,Poland,Poland,PL,447.66,501.07,40.76,40.7,entsoe.eu,false,""
2025-01-02T08:00:00.000000,Poland,Poland,PL,454.4,508.29,39.78,39.75,entsoe.eu,false,""
2025-01-02T09:00:00.000000,Poland,Poland,PL,444.27,496.84,41.58,41.57,entsoe.eu,false,""
2025-01-02T10:00:00.000000,Poland,Poland,PL,430.18,482.77,43.22,43.14,entsoe.eu,false,""
2025-01-02T11:00:00.000000,Poland,Poland,PL,432.02,485.43,42.85,42.76,entsoe.eu,false,""
2025-01-02T12:00:00.000000,Poland,Poland,PL,473.86,528.71,37.98,37.92,entsoe.eu,false,""
2025-01-02T13:00:00.000000,Poland,Poland,PL,508.07,565.3,33.44,33.17,entsoe.eu,false,""
2025-01-02T14:00:00.000000,Poland,Poland,PL,534.62,594.3,29.97,29.27,entsoe.eu,false,""
2025-01-02T15:00:00.000000,Poland,Poland,PL,543.73,604.03,28.49,27.57,entsoe.eu,false,""
2025-01-02T16:00:00.000000,Poland,Poland,PL,556.65,617.03,26.59,25.9,entsoe.eu,false,""
2025-01-02T17:00:00.000000,Poland,Poland,PL,567.58,628.45,25.44,24.83,entsoe.eu,false,""
2025-01-02T18:00:00.000000,Poland,Poland,PL,570.73,631.9,25.49,24.87,entsoe.eu,false,""
2025-01-02T19:00:00.000000,Poland,Poland,PL,579.91,643.03,24.08,23.45,entsoe.eu,false,""
2025-01-02T20:00:00.000000,Poland,Poland,PL,569.96,632.92,25.51,24.88,entsoe.eu,false,""
2025-01-02T21:00:00.000000,Poland,Poland,PL,555.93,618.74,26.58,26.01,entsoe.eu,false,""
2025-01-02T22:00:00.000000,Poland,Poland,PL,522.53,584.2,30.2,29.53,entsoe.eu,false,""
2025-01-02T23:00:00.000000,Poland,Poland,PL,489.16,548.76,34.64,33.84,entsoe.eu,false,""
2025-01-03T00:00:00.000000,Poland,Poland,PL,481.38,540.35,35.61,34.8,entsoe.eu,false,""
2025-01-03T01:00:00.000000,Poland,Poland,PL,474.77,532.32,36.9,36.08,entsoe.eu,false,""
2025-01-03T02:00:00.000000,Poland,Poland,PL,468.93,525.73,37.74,36.94,entsoe.eu,false,""
2025-01-03T03:00:00.000000,Poland,Poland,PL,465.85,522.8,38.06,37.29,entsoe.eu,false,""
2025-01-03T04:00:00.000000,Poland,Poland,PL,458.97,515.99,38.43,37.71,entsoe.eu,false,""
2025-01-03T05:00:00.000000,Poland,Poland,PL,487.58,545.72,35.22,34.56,entsoe.eu,false,""
2025-01-03T06:00:00.000000,Poland,Poland,PL,502.88,560.68,33.89,33.35,entsoe.eu,false,""
2025-01-03T07:00:00.000000,Poland,Poland,PL,509.57,567.24,33.21,32.78,entsoe.eu,false,""
2025-01-03T08:00:00.000000,Poland,Poland,PL,501.88,559.44,34.06,33.81,entsoe.eu,false,""
2025-01-03T09:00:00.000000,Poland,Poland,PL,469.37,525.64,38.06,37.94,entsoe.eu,false,""
2025-01-03T10:00:00.000000,Poland,Poland,PL,451.28,506.41,40.37,40.36,entsoe.eu,false,""
2025-01-03T11:00:00.000000,Poland,Poland,PL,456.28,511.45,39.62,39.61,entsoe.eu,false,""
2025-01-03T12:00:00.000000,Poland,Poland,PL,456.48,511.54,39.51,39.5,entsoe.eu,false,""
2025-01-03T13:00:00.000000,Poland,Poland,PL,472.59,527.4,37.74,37.72,entsoe.eu,false,""
2025-01-03T14:00:00.000000,Poland,Poland,PL,472.06,525.91,38.04,37.95,entsoe.eu,false,""
2025-01-03T15:00:00.000000,Poland,Poland,PL,472.9,525.7,38.23,38.16,entsoe.eu,false,""
2025-01-03T16:00:00.000000,Poland,Poland,PL,480.39,533.3,37.43,37.39,entsoe.eu,false,""
2025-01-03T17:00:00.000000,Poland,Poland,PL,483.84,536.85,37.2,37.17,entsoe.eu,false,""
2025-01-03T18:00:00.000000,Poland,Poland,PL,483.32,537.66,37.04,37.02,entsoe.eu,false,""
2025-01-03T19:00:00.000000,Poland,Poland,PL,470.89,524.62,38.69,38.68,entsoe.eu,false,""
2025-01-03T20:00:00.000000,Poland,Poland,PL,460.02,513.36,39.94,39.77,entsoe.eu,false,""
2025-01-03T21:00:00.000000,Poland,Poland,PL,424.8,477.57,43.47,43.06,entsoe.eu,false,""
2025-01-03T22:00:00.000000,Poland,Poland,PL,424.33,477.24,43.27,42.9,entsoe.eu,false,""
2025-01-03T23:00:00.000000,Poland,Poland,PL,425.7,477.83,43.64,43.3,entsoe.eu,false,""
2025-01-04T00:00:00.000000,Poland,Poland,PL,433.12,486.06,42.57,42.25,entsoe.eu,false,""
2025-01-04T01:00:00.000000,Poland,Poland,PL,431.84,485.02,42.62,42.19,entsoe.eu,false,""
2025-01-04T02:00:00.000000,Poland,Poland,PL,434.16,487.34,42.39,41.74,entsoe.eu,false,""
2025-01-04T03:00:00.000000,Poland,Poland,PL,450.6,505.12,40.39,39.7,entsoe.eu,false,""
2025-01-04T04:00:00.000000,Poland,Poland,PL,463.65,519.72,38.3,37.59,entsoe.eu,false,""
2025-01-04T05:00:00.000000,Poland,Poland,PL,499.7,557.28,34.34,33.57,entsoe.eu,false,""
2025-01-04T06:00:00.000000,Poland,Poland,PL,530.31,590.02,30.23,29.5,entsoe.eu,false,""
2025-01-04T07:00:00.000000,Poland,Poland,PL,542.94,603.67,28.71,28.0,entsoe.eu,false,""
2025-01-04T08:00:00.000000,Poland,Poland,PL,538.89,599.24,29.44,28.81,entsoe.eu,false,""
2025-01-04T09:00:00.000000,Poland,Poland,PL,528.16,588.42,30.82,30.23,entsoe.eu,false,""
2025-01-04T10:00:00.000000,Poland,Poland,PL,521.93,582.37,31.58,30.98,entsoe.eu,false,""
2025-01-04T11:00:00.000000,Poland,Poland,PL,530.79,592.15,30.39,29.8,entsoe.eu,false,""
2025-01-04T12:00:00.000000,Poland,Poland,PL,546.68,609.36,28.44,27.7,entsoe.eu,false,""
2025-01-04T13:00:00.000000,Poland,Poland,PL,580.79,645.78,23.86,22.97,entsoe.eu,false,""
2025-01-04T14:00:00.000000,Poland,Poland,PL,587.44,652.85,22.43,21.46,entsoe.eu,false,""
2025-01-04T15:00:00.000000,Poland,Poland,PL,569.77,631.8,25.24,24.22,entsoe.eu,false,""
2025-01-04T16:00:00.000000,Poland,Poland,PL,553.49,614.19,27.2,26.24,entsoe.eu,false,""
2025-01-04T17:00:00.000000,Poland,Poland,PL,546.46,607.11,28.08,27.15,entsoe.eu,false,""
2025-01-04T18:00:00.000000,Poland,Poland,PL,545.15,606.21,28.23,27.28,entsoe.eu,false,""
2025-01-04T19:00:00.000000,Poland,Poland,PL,546.33,607.49,28.27,27.32,entsoe.eu,false,""
2025-01-04T20:00:00.000000,Poland,Poland,PL,547.89,608.9,28.26,27.37,entsoe.eu,false,""
2025-01-04T21:00:00.000000,Poland,Poland,PL,548.29,609.14,28.27,27.36,entsoe.eu,false,""
2025-01-04T22:00:00.000000,Poland,Poland,PL,546.53,607.73,28.29,27.39,entsoe.eu,false,""
2025-01-04T23:00:00.000000,Poland,Poland,PL,540.41,602.29,28.78,27.68,entsoe.eu,false,""
2025-01-05T00:00:00.000000,Poland,Poland,PL,523.07,585.33,30.41,29.12,entsoe.eu,false,""
2025-01-05T01:00:00.000000,Poland,Poland,PL,519.67,582.2,30.71,29.35,entsoe.eu,false,""
2025-01-05T02:00:00.000000,Poland,Poland,PL,527.38,589.91,29.91,28.55,entsoe.eu,false,""
2025-01-05T03:00:00.000000,Poland,Poland,PL,537.48,601.04,28.64,27.23,entsoe.eu,false,""
2025-01-05T04:00:00.000000,Poland,Poland,PL,547.72,612.19,27.36,25.94,entsoe.eu,false,""
2025-01-05T05:00:00.000000,Poland,Poland,PL,553.02,617.97,26.81,25.41,entsoe.eu,false,""
2025-01-05T06:00:00.000000,Poland,Poland,PL,543.95,608.48,28.04,26.58,entsoe.eu,false,""
2025-01-05T07:00:00.000000,Poland,Poland,PL,537.1,601.42,28.81,27.57,entsoe.eu,false,""
2025-01-05T08:00:00.000000,Poland,Poland,PL,540.55,604.57,28.71,27.79,entsoe.eu,false,""
2025-01-05T09:00:00.000000,Poland,Poland,PL,530.08,594.24,29.82,28.81,entsoe.eu,false,""
2025-01-05T10:00:00.000000,Poland,Poland,PL,522.29,586.79,30.79,29.56,entsoe.eu,false,""
2025-01-05T11:00:00.000000,Poland,Poland,PL,540.09,606.05,28.27,27.09,entsoe.eu,false,""
2025-01-05T12:00:00.000000,Poland,Poland,PL,570.49,637.77,24.46,23.29,entsoe.eu,false,""
2025-01-05T13:00:00.000000,Poland,Poland,PL,594.03,662.31,21.16,20.11,entsoe.eu,false,""
2025-01-05T14:00:00.000000,Poland,Poland,PL,582.42,648.8,22.63,21.65,entsoe.eu,false,""
2025-01-05T15:00:00.000000,Poland,Poland,PL,554.86,618.46,26.06,25.14,entsoe.eu,false,""
2025-01-05T16:00:00.000000,Poland,Poland,PL,537.86,600.4,28.14,27.21,entsoe.eu,false,""
2025-01-05T17:00:00.000000,Poland,Poland,PL,529.99,591.82,29.15,28.41,entsoe.eu,false,""
2025-01-05T18:00:00.000000,Poland,Poland,PL,508.91,569.16,31.9,31.0,entsoe.eu,false,""
2025-01-05T19:00:00.000000,Poland,Poland,PL,498.54,558.6,33.11,32.32,entsoe.eu,false,""
2025-01-05T20:00:00.000000,Poland,Poland,PL,484.85,543.61,35.42,34.66,entsoe.eu,false,""
2025-01-05T21:00:00.000000,Poland,Poland,PL,486.99,545.79,35.01,34.13,entsoe.eu,false,""
2025-01-05T22:00:00.000000,Poland,Poland,PL,480.8,539.3,35.79,35.2,entsoe.eu,false,""
2025-01-05T23:00:00.000000,Poland,Poland,PL,441.92,498.47,40.69,39.94,entsoe.eu,false,""
2025-01-06T00:00:00.000000,Poland,Poland,PL,415.77,471.39,43.7,43.1,entsoe.eu,false,""
2025-01-06T01:00:00.000000,Poland,Poland,PL,416.42,471.82,43.62,43.03,entsoe.eu,false,""
2025-01-06T02:00:00.000000,Poland,Poland,PL,420.75,476.47,43.01,42.37,entsoe.eu,false,""
2025-01-06T03:00:00.000000,Poland,Poland,PL,422.04,477.92,42.82,42.17,entsoe.eu,false,""
2025-01-06T04:00:00.000000,Poland,Poland,PL,415.86,471.25,43.54,42.8,entsoe.eu,false,""
2025-01-06T05:00:00.000000,Poland,Poland,PL,425.9,481.46,42.46,41.71,entsoe.eu,false,""
2025-01-06T06:00:00.000000,Poland,Poland,PL,431.51,487.51,41.64,40.78,entsoe.eu,false,""
2025-01-06T07:00:00.000000,Poland,Poland,PL,434.8,490.52,41.23,40.55,entsoe.eu,false,""
2025-01-06T08:00:00.000000,Poland,Poland,PL,401.27,454.96,45.73,44.92,entsoe.eu,false,""
2025-01-06T09:00:00.000000,Poland,Poland,PL,375.0,427.19,49.28,48.63,entsoe.eu,false,""
2025-01-06T10:00:00.000000,Poland,Poland,PL,357.32,408.5,51.69,51.13,entsoe.eu,false,""
2025-01-06T11:00:00.000000,Poland,Poland,PL,358.45,409.62,51.46,50.82,entsoe.eu,false,""
2025-01-06T12:00:00.000000,Poland,Poland,PL,369.65,421.5,49.88,49.27,entsoe.eu,false,""
2025-01-06T13:00:00.000000,Poland,Poland,PL,384.76,437.02,47.62,46.91,entsoe.eu,false,""
2025-01-06T14:00:00.000000,Poland,Poland,PL,387.54,439.23,47.26,46.59,entsoe.eu,false,""
2025-01-06T15:00:00.000000,Poland,Poland,PL,382.3,433.16,47.94,47.31,entsoe.eu,false,""
2025-01-06T16:00:00.000000,Poland,Poland,PL,376.68,427.09,48.63,48.01,entsoe.eu,false,""
2025-01-06T17:00:00.000000,Poland,Poland,PL,366.93,416.32,49.9,49.34,entsoe.eu,false,""
2025-01-06T18:00:00.000000,Poland,Poland,PL,368.76,418.58,49.7,49.22,entsoe.eu,false,""
2025-01-06T19:00:00.000000,Poland,Poland,PL,362.21,411.36,50.88,50.37,entsoe.eu,false,""
2025-01-06T20:00:00.000000,Poland,Poland,PL,358.69,408.02,51.32,50.94,entsoe.eu,false,""
2025-01-06T21:00:00.000000,Poland,Poland,PL,359.88,409.3,51.08,50.7,entsoe.eu,false,""
2025-01-06T22:00:00.000000,Poland,Poland,PL,361.16,410.8,50.83,50.44,entsoe.eu,false,""
2025-01-06T23:00:00.000000,Poland,Poland,PL,388.43,440.53,47.29,46.82,entsoe.eu,false,""
2025-01-07T00:00:00.000000,Poland,Poland,PL,392.44,445.48,46.41,45.96,entsoe.eu,false,""
2025-01-07T01:00:00.000000,Poland,Poland,PL,403.35,457.82,44.63,44.12,entsoe.eu,false,""
2025-01-07T02:00:00.000000,Poland,Poland,PL,407.54,462.65,43.99,43.48,entsoe.eu,false,""
2025-01-07T03:00:00.000000,Poland,Poland,PL,414.73,469.43,43.44,42.85,entsoe.eu,false,""
2025-01-07T04:00:00.000000,Poland,Poland,PL,415.08,468.9,43.88,43.3,entsoe.eu,false,""
2025-01-07T05:00:00.000000,Poland,Poland,PL,456.11,512.08,38.79,38.28,entsoe.eu,false,""
2025-01-07T06:00:00.000000,Poland,Poland,PL,475.51,532.87,36.37,35.82,entsoe.eu,false,""
2025-01-07T07:00:00.000000,Poland,Poland,PL,489.3,546.81,34.96,34.46,entsoe.eu,false,""
2025-01-07T08:00:00.000000,Poland,Poland,PL,486.49,544.36,35.46,34.98,entsoe.eu,false,""
2025-01-07T09:00:00.000000,Poland,Poland,PL,467.63,523.87,38.52,37.88,entsoe.eu,false,""
2025-01-07T10:00:00.000000,Poland,Poland,PL,449.69,505.55,40.66,40.02,entsoe.eu,false,""
2025-01-07T11:00:00.000000,Poland,Poland,PL,451.35,507.32,40.4,39.72,entsoe.eu,false,""
2025-01-07T12:00:00.000000,Poland,Poland,PL,473.44,530.59,37.97,37.3,entsoe.eu,false,""
2025-01-07T13:00:00.000000,Poland,Poland,PL,486.62,544.44,36.25,35.53,entsoe.eu,false,""
2025-01-07T14:00:00.000000,Poland,Poland,PL,496.48,554.9,34.82,34.04,entsoe.eu,false,""
2025-01-07T15:00:00.000000,Poland,Poland,PL,510.48,569.33,32.9,32.19,entsoe.eu,false,""
2025-01-07T16:00:00.000000,Poland,Poland,PL,512.46,571.08,32.8,32.13,entsoe.eu,false,""
2025-01-07T17:00:00.000000,Poland,Poland,PL,508.53,567.51,33.02,32.41,entsoe.eu,false,""
2025-01-07T18:00:00.000000,Poland,Poland,PL,508.92,568.04,33.26,32.69,entsoe.eu,false,""
2025-01-07T19:00:00.000000,Poland,Poland,PL,494.65,552.74,35.14,34.57,entsoe.eu,false,""
2025-01-07T20:00:00.000000,Poland,Poland,PL,474.83,532.54,37.23,36.61,entsoe.eu,false,""
2025-01-07T21:00:00.000000,Poland,Poland,PL,453.93,510.83,39.6,38.94,entsoe.eu,false,""
2025-01-07T22:00:00.000000,Poland,Poland,PL,440.7,495.86,41.54,40.84,entsoe.eu,false,""
2025-01-07T23:00:00.000000,Poland,Poland,PL,428.98,484.69,42.62,41.95,entsoe.eu,false,""
2025-01-08T00:00:00.000000,Poland,Poland,PL,428.14,484.32,42.17,41.51,entsoe.eu,false,""
2025-01-08T01:00:00.000000,Poland,Poland,PL,424.69,480.37,42.67,42.0,entsoe.eu,false,""
2025-01-08T02:00:00.000000,Poland,Poland,PL,434.32,490.54,41.77,41.1,entsoe.eu,false,""
2025-01-08T03:00:00.000000,Poland,Poland,PL,444.59,501.75,40.35,39.62,entsoe.eu,false,""
2025-01-08T04:00:00.000000,Poland,Poland,PL,464.05,521.99,38.17,37.48,entsoe.eu,false,""
2025-01-08T05:00:00.000000,Poland,Poland,PL,489.68,549.19,35.03,34.42,entsoe.eu,false,""
2025-01-08T06:00:00.000000,Poland,Poland,PL,515.36,575.67,32.01,31.46,entsoe.eu,false,""
2025-01-08T07:00:00.000000,Poland,Poland,PL,518.49,578.9,31.62,31.11,entsoe.eu,false,""
2025-01-08T08:00:00.000000,Poland,Poland,PL,520.94,581.35,31.51,31.05,entsoe.eu,false,""
2025-01-08T09:00:00.000000,Poland,Poland,PL,509.96,570.11,32.98,32.55,entsoe.eu,false,""
2025-01-08T10:00:00.000000,Poland,Poland,PL,505.97,566.1,33.51,33.09,entsoe.eu,false,""
2025-01-08T11:00:00.000000,Poland,Poland,PL,509.29,569.49,33.17,32.74,entsoe.eu,false,""
2025-01-08T12:00:00.000000,Poland,Poland,PL,522.04,582.65,31.58,31.09,entsoe.eu,false,""
2025-01-08T13:00:00.000000,Poland,Poland,PL,540.37,601.89,29.07,28.51,entsoe.eu,false,""
2025-01-08T14:00:00.000000,Poland,Poland,PL,547.86,610.1,28.04,27.22,entsoe.eu,false,""
2025-01-08T15:00:00.000000,Poland,Poland,PL,539.87,601.93,28.66,27.79,entsoe.eu,false,""
2025-01-08T16:00:00.000000,Poland,Poland,PL,533.97,595.11,29.59,28.81,entsoe.eu,false,""
2025-01-08T17:00:00.000000,Poland,Poland,PL,531.73,592.84,29.92,29.22,entsoe.eu,false,""
2025-01-08T18:00:00.000000,Poland,Poland,PL,526.65,587.22,31.03,30.23,entsoe.eu,false,""
2025-01-08T19:00:00.000000,Poland,Poland,PL,534.77,595.58,30.28,29.42,entsoe.eu,false,""
2025-01-08T20:00:00.000000,Poland,Poland,PL,544.69,606.7,28.89,27.99,entsoe.eu,false,""
2025-01-08T21:00:00.000000,Poland,Poland,PL,549.35,612.17,28.16,27.23,entsoe.eu,false,""
2025-01-08T22:00:00.000000,Poland,Poland,PL,551.09,614.38,27.75,26.83,entsoe.eu,false,""
2025-01-08T23:00:00.000000,Poland,Poland,PL,541.47,605.79,28.54,27.41,entsoe.eu,false,""
2025-01-09T00:00:00.000000,Poland,Poland,PL,566.4,631.95,25.3,24.28,entsoe.eu,false,""
2025-01-09T01:00:00.000000,Poland,Poland,PL,563.78,629.38,25.42,24.45,entsoe.eu,false,""
2025-01-09T02:00:00.000000,Poland,Poland,PL,554.83,621.74,25.86,24.71,entsoe.eu,false,""
2025-01-09T03:00:00.000000,Poland,Poland,PL,567.72,635.43,24.22,23.07,entsoe.eu,false,""
2025-01-09T04:00:00.000000,Poland,Poland,PL,572.75,640.56,23.6,22.47,entsoe.eu,false,""
2025-01-09T05:00:00.000000,Poland,Poland,PL,570.0,637.83,23.39,22.34,entsoe.eu,false,""
2025-01-09T06:00:00.000000,Poland,Poland,PL,565.64,633.54,23.44,22.52,entsoe.eu,false,""
2025-01-09T07:00:00.000000,Poland,Poland,PL,572.76,641.35,21.66,21.21,entsoe.eu,false,""
2025-01-09T08:00:00.000000,Poland,Poland,PL,569.32,635.78,23.91,22.78,entsoe.eu,false,""
2025-01-09T09:00:00.000000,Poland,Poland,PL,562.13,628.8,24.66,22.92,entsoe.eu,false,""
2025-01-09T10:00:00.000000,Poland,Poland,PL,551.42,617.25,26.48,24.73,entsoe.eu,false,""
2025-01-09T11:00:00.000000,Poland,Poland,PL,543.17,608.2,28.23,26.24,entsoe.eu,false,""
2025-01-09T12:00:00.000000,Poland,Poland,PL,559.36,625.58,26.09,24.31,entsoe.eu,false,""
2025-01-09T13:00:00.000000,Poland,Poland,PL,585.84,653.76,22.12,20.98,entsoe.eu,false,""
2025-01-09T14:00:00.000000,Poland,Poland,PL,582.8,650.77,21.92,20.69,entsoe.eu,false,""
2025-01-09T15:00:00.000000,Poland,Poland,PL,572.73,640.39,22.57,21.65,entsoe.eu,false,""
2025-01-09T16:00:00.000000,Poland,Poland,PL,562.61,629.34,23.78,23.26,entsoe.eu,false,""
2025-01-09T17:00:00.000000,Poland,Poland,PL,547.99,613.11,25.68,25.56,entsoe.eu,false,""
2025-01-09T18:00:00.000000,Poland,Poland,PL,530.25,593.27,28.9,28.79,entsoe.eu,false,""
2025-01-09T19:00:00.000000,Poland,Poland,PL,517.47,577.94,31.64,31.52,entsoe.eu,false,""
2025-01-09T20:00:00.000000,Poland,Poland,PL,498.28,556.42,34.82,34.7,entsoe.eu,false,""
2025-01-09T21:00:00.000000,Poland,Poland,PL,465.33,522.54,38.52,38.2,entsoe.eu,false,""
2025-01-09T22:00:00.000000,Poland,Poland,PL,441.88,498.21,40.84,40.28,entsoe.eu,false,""
2025-01-09T23:00:00.000000,Poland,Poland,PL,439.38,494.19,41.67,41.2,entsoe.eu,false,""
2025-01-10T00:00:00.000000,Poland,Poland,PL,437.75,492.66,41.47,41.08,entsoe.eu,false,""
2025-01-10T01:00:00.000000,Poland,Poland,PL,430.2,484.51,42.7,42.17,entsoe.eu,false,""
2025-01-10T02:00:00.000000,Poland,Poland,PL,431.9,486.04,42.58,42.12,entsoe.eu,false,""
2025-01-10T03:00:00.000000,Poland,Poland,PL,442.78,498.01,41.17,40.61,entsoe.eu,false,""
2025-01-10T04:00:00.000000,Poland,Poland,PL,448.33,504.28,40.44,40.0,entsoe.eu,false,""
2025-01-10T05:00:00.000000,Poland,Poland,PL,463.64,521.12,38.3,38.16,entsoe.eu,false,""
2025-01-10T06:00:00.000000,Poland,Poland,PL,502.83,562.22,33.11,33.0,entsoe.eu,false,""
2025-01-10T07:00:00.000000,Poland,Poland,PL,517.18,577.36,31.06,30.98,entsoe.eu,false,""
2025-01-10T08:00:00.000000,Poland,Poland,PL,518.99,579.77,30.38,30.34,entsoe.eu,false,""
2025-01-10T09:00:00.000000,Poland,Poland,PL,519.96,580.51,30.58,30.56,entsoe.eu,false,""
2025-01-10T10:00:00.000000,Poland,Poland,PL,511.91,571.56,32.29,32.25,entsoe.eu,false,""
2025-01-10T11:00:00.000000,Poland,Poland,PL,512.36,571.07,32.67,32.62,entsoe.eu,false,""
2025-01-10T12:00:00.000000,Poland,Poland,PL,497.17,555.93,34.67,34.27,entsoe.eu,false,""
2025-01-10T13:00:00.000000,Poland,Poland,PL,507.64,566.88,33.36,32.76,entsoe.eu,false,""
2025-01-10T14:00:00.000000,Poland,Poland,PL,517.37,577.15,31.76,31.14,entsoe.eu,false,""
2025-01-10T15:00:00.000000,Poland,Poland,PL,513.14,573.45,31.85,31.15,entsoe.eu,false,""
2025-01-10T16:00:00.000000,Poland,Poland,PL,515.28,575.62,31.15,30.56,entsoe.eu,false,""
2025-01-10T17:00:00.000000,Poland,Poland,PL,516.54,577.33,30.92,30.32,entsoe.eu,false,""
2025-01-10T18:00:00.000000,Poland,Poland,PL,518.71,580.2,30.31,29.73,entsoe.eu,false,""
2025-01-10T19:00:00.000000,Poland,Poland,PL,522.78,584.67,30.3,29.71,entsoe.eu,false,""
2025-01-10T20:00:00.000000,Poland,Poland,PL,511.92,571.98,32.51,31.89,entsoe.eu,false,""
2025-01-10T21:00:00.000000,Poland,Poland,PL,502.81,562.53,33.23,32.71,entsoe.eu,false,""
2025-01-10T22:00:00.000000,Poland,Poland,PL,490.78,549.29,34.81,34.4,entsoe.eu,false,""
2025-01-10T23:00:00.000000,Poland,Poland,PL,474.66,532.41,36.89,36.74,entsoe.eu,false,""
2025-01-11T00:00:00.000000,Poland,Poland,PL,456.54,513.51,38.83,38.82,entsoe.eu,false,""
2025-01-11T01:00:00.000000,Poland,Poland,PL,444.49,499.87,40.46,40.44,entsoe.eu,false,""
2025-01-11T02:00:00.000000,Poland,Poland,PL,439.27,494.36,41.18,41.13,entsoe.eu,false,""
2025-01-11T03:00:00.000000,Poland,Poland,PL,433.27,488.25,41.9,41.81,entsoe.eu,false,""
2025-01-11T04:00:00.000000,Poland,Poland,PL,432.78,487.62,42.11,42.01,entsoe.eu,false,""
2025-01-11T05:00:00.000000,Poland,Poland,PL,428.53,483.81,42.58,42.48,entsoe.eu,false,""
2025-01-11T06:00:00.000000,Poland,Poland,PL,426.82,482.54,42.84,42.71,entsoe.eu,false,""
2025-01-11T07:00:00.000000,Poland,Poland,PL,444.77,500.74,40.66,40.56,entsoe.eu,false,""
2025-01-11T08:00:00.000000,Poland,Poland,PL,442.02,497.17,41.19,41.15,entsoe.eu,false,""
2025-01-11T09:00:00.000000,Poland,Poland,PL,425.53,479.98,43.32,43.3,entsoe.eu,false,""
2025-01-11T10:00:00.000000,Poland,Poland,PL,419.41,473.5,44.22,44.2,entsoe.eu,false,""
2025-01-11T11:00:00.000000,Poland,Poland,PL,415.22,469.47,44.61,44.59,entsoe.eu,false,""
